rue_1,rue_2,int_no,borough,acc,pi,acc_rate,ln_acc_rate,all_pedest,fi,fli,fri,fti,cli,cri,cti,ln_pi,ln_fi,ln_fli,ln_fri,ln_fti,ln_cli,ln_cri,ln_cti,tot_crossw,number_of_,avg_crossw,tot_road_w,median,green_stra,half_phase,any_ped_pr,ped_countd,lt_protect,lt_restric,lt_prot_re,parking,north_veh,north_ped,east_veh,east_ped,south_veh,south_ped,west_veh,west_ped,total_lane,of_exclusi,any_exclus,commercial,curb_exten,all_red_an,new_half_r,distdt,ln_distdt,traffic_10000,ped_100
Poirier,Thimens,7202,Saint-Laurent,0,184.013244628906,0.0,0.0,False,20950.423828125,3337.29174804688,3548.37915039062,14064.75390625,130324.1171875,175544.75,1257753.25,5.21500778198242,9.94991397857666,8.1129150390625,8.17424583435059,9.55142688751221,11.7777795791626,12.0756492614746,14.0448379516602,127.400001525879,4,31.7999992370605,99.8000030517578,True,False,False,False,True,True,False,True,0.0,4010.66064453125,33.6368293762207,3780.57543945312,55.4018363952637,3884.00805664062,65.2950210571289,9275.1806640625,29.6795558929443,7,3,True,5,False,False,False,11988.244140625,9.39168167114258,2.09504246711731,1.84013247489929
Frontenac,Hogan/Marie-Anne,646,Plateau-Mont-Royal,1,155.916717529297,0.006413680430465056,0.1980463910728451,False,12773.490234375,838.571899414062,845.371154785156,11089.546875,28664.6484375,30977.150390625,410934.4375,5.0493221282959,9.45512676239014,6.73169994354248,6.73977613449097,9.31375789642334,10.2634201049805,10.3410053253174,12.9261894226074,75.9000015258789,4,19.0,51.7000007629395,False,False,False,False,False,True,True,True,0.5,0.0,20.6360359191895,1470.900390625,84.8370361328125,10509.345703125,4.58578586578369,793.243713378906,45.8578567504883,3,0,False,4,False,False,False,4097.59619140625,8.31815624237061,1.27734899520874,1.55916714668274
Castelnau,Châteaubriand,1503,Villeray-Saint-Michel-Parc-Extension,0,2015.94482421875,0.0,0.0,False,17686.931640625,896.732421875,1714.19567871094,15076.00390625,376380.28125,944786.375,13608412.0,7.60884284973145,9.7805814743042,6.79875802993774,7.44669914245605,9.62086009979248,12.8383550643921,13.758713722229,16.4261989593506,59.5,4,14.8999996185303,48.7999992370605,False,False,False,False,False,True,True,True,1.0,14179.271484375,422.637786865234,1456.57092285156,388.976379394531,4.95432281494141,445.078735351562,2046.13525390625,759.251953125,3,0,False,0,False,False,False,5571.3359375,8.62539005279541,1.76869320869446,20.1594486236572
Gouin,Centre-Commercial,8638,Pierrefonds-Roxboro,0,397.299438476562,0.0,0.0,False,21477.8671875,2188.68823242188,2068.71044921875,17220.46875,188113.984375,189982.234375,3725326.75,5.98469018936157,9.974778175354,7.69105815887451,7.634681224823,9.7538537979126,12.1448030471802,12.1546859741211,15.1306648254395,102.5,4,25.6000003814697,50.7999992370605,True,False,True,True,True,False,False,False,0.0,383.565826416016,123.129989624023,8482.076171875,93.5787887573242,2388.65161132812,57.4606628417969,10223.57421875,123.129989624023,4,0,False,7,False,False,True,18487.791015625,9.82486629486084,2.14778661727905,3.97299432754517
Duke,Ottawa,1423,Ville-Marie,0,4211.90234375,0.0,0.0,False,11020.44140625,1053.41101074219,286.292877197266,9680.7373046875,681787.6875,673235.625,17315670.0,8.34566974639893,9.3075065612793,6.95978879928589,5.65701484680176,9.17789268493652,13.4324741363525,13.4198513031006,16.667121887207,44.5999984741211,4,11.1000003814697,39.4000015258789,False,False,False,False,False,False,True,True,1.0,0.0,647.219055175781,0.0,2351.5625,8873.244140625,1048.82678222656,2147.19677734375,164.294067382812,2,0,False,1,False,False,False,1217.03002929688,7.10416889190674,1.10204410552979,42.1190223693848
Douglas-B.-Floreani,Henri-Bourassa,1668,Saint-Laurent,2,39.3381729125977,0.05084120211794376,0.5446333322081838,True,39544.20703125,3751.7822265625,4139.0380859375,31653.38671875,34232.3828125,75343.2890625,874936.8125,3.67219495773315,10.5851736068726,8.2299861907959,8.32821941375732,10.3626003265381,10.4409265518188,11.2298097610474,13.6819067001343,104.699996948242,4,26.2000007629395,84.0999984741211,True,False,False,True,True,True,False,True,0.0,3496.80688476562,11.4736337661743,14596.8681640625,0.0,1171.35363769531,0.0,20279.1796875,27.864538192749,8,2,True,1,False,False,False,14602.533203125,9.58895015716553,3.95442080497742,0.393381714820862
Côte-de-Liesse,Sainte-Croix,13268,Saint-Laurent,0,492.719757080078,0.0,0.0,False,37506.80859375,6700.0908203125,2839.99438476562,27966.724609375,885144.125,408953.09375,6580568.5,6.19994115829468,10.5322780609131,8.80987644195557,7.95155715942383,10.2387714385986,13.6935062408447,12.9213562011719,15.699631690979,58.7000007629395,4,14.6999998092651,49.0,False,True,False,True,False,False,True,True,0.0,9403.083984375,107.044548034668,17219.548828125,160.566818237305,10884.1767578125,15.7418451309204,0.0,209.36653137207,4,0,False,2,False,False,False,7232.7470703125,8.88637447357178,3.75068092346191,4.92719745635986
Lajeunesse,Liège,1094,Villeray-Saint-Michel-Parc-Extension,0,2423.6220703125,0.0,0.0,False,16086.6865234375,3066.72583007812,1184.08312988281,11835.876953125,3087719.25,1114409.5,15978911.0,7.79301786422729,9.68574714660645,8.02836608886719,7.0767240524292,9.37889099121094,14.9429426193237,13.9238348007202,16.5867805480957,57.0999984741211,4,14.3000001907349,49.7999992370605,False,False,False,False,False,False,True,True,1.0,0.0,1080.90551757812,1902.4599609375,284.251953125,10508.1181640625,344.094482421875,3676.107421875,714.370056152344,2,0,False,0,False,False,False,6945.2470703125,8.84581279754639,1.60866868495941,24.2362213134766
55 e Avenue,Victoria,17674,Lachine,1,220.336883544922,0.004538504783726422,0.1853513951369789,False,14423.400390625,4644.42529296875,5644.568359375,4134.40673828125,310288.59375,67218.09375,461321.71875,5.39515781402588,9.57660675048828,8.4434232711792,8.63844871520996,8.32709884643555,12.6452579498291,11.1156978607178,13.0418510437012,90.9000015258789,4,22.7000007629395,69.6999969482422,True,False,False,False,False,True,True,True,0.0,6268.52734375,28.5933361053467,3250.0126953125,109.327461242676,1320.26110839844,79.0521697998047,3584.59936523438,3.36392211914062,5,1,True,0,False,False,False,13240.087890625,9.49100494384766,1.44234001636505,2.20336890220642
Sanguinet,Sherbrooke,512,Plateau-Mont-Royal,0,1146.89331054688,0.0,0.0,False,26379.064453125,766.833312988281,1589.82897949219,24022.40234375,64345.48046875,378828.6875,7915212.5,7.04481220245361,10.180326461792,6.64226913452148,7.37138223648071,10.086742401123,11.0720224380493,12.8448390960693,15.8842973709106,48.5,3,16.2000007629395,43.9000015258789,False,False,True,True,True,False,True,True,1.0,166.327224731445,0.0,12079.244140625,263.031188964844,2006.72717285156,818.104309082031,12126.7666015625,65.7577972412109,4,0,False,5,False,False,True,1564.20495605469,7.35513305664062,2.63790655136108,11.4689331054688
Cherrier,Montcalm/Sherbrooke,483,Plateau-Mont-Royal,0,1893.54858398438,0.0,0.0,True,31553.0703125,5273.00390625,6839.6923828125,19440.373046875,2102167.0,1661410.625,15227858.0,7.54620790481567,10.3594255447388,8.57035541534424,8.83049774169922,9.87510681152344,14.558479309082,14.3231782913208,16.5386371612549,73.3000030517578,4,18.2999992370605,63.0999984741211,False,False,False,True,False,True,True,True,1.0,5336.224609375,209.241439819336,15690.59375,373.521911621094,0.0,906.136474609375,10526.2509765625,404.648712158203,5,1,True,1,False,False,False,2362.61010742188,7.76752233505249,3.15530705451965,18.9354858398438
6 e Avenue,Saint-Zotique,1438,Rosemont-La-Petite-Patrie,1,460.915100097656,0.0021695969600217606,0.16304665426643275,False,17007.134765625,1357.376953125,1080.57849121094,14569.1787109375,134900.453125,119814.6328125,2926871.25,6.13321399688721,9.74138832092285,7.21330881118774,6.98525190353394,9.5866641998291,11.812292098999,11.6937007904053,14.8894453048706,79.0999984741211,4,19.7999992370605,72.0,False,False,True,True,True,True,False,True,1.0,1330.76171875,137.131774902344,7819.5556640625,137.131774902344,1091.224609375,125.704124450684,6765.59228515625,60.947452545166,2,0,False,0,False,False,True,5963.69189453125,8.69344520568848,1.70071351528168,4.60915088653564
Place d'Armes,Saint-Jacques,1391,Ville-Marie,0,8652.8203125,0.0,0.0,False,6944.4375,337.678802490234,2646.3740234375,3960.38500976562,229759.953125,12191506.0,15645318.0,9.06564140319824,8.84569644927979,5.82209491729736,7.88094615936279,8.28409671783447,12.3447904586792,16.3162498474121,16.5656814575195,52.9000015258789,4,13.1999998092651,47.5999984741211,False,True,False,True,False,True,True,True,0.5,4883.49609375,748.450744628906,2060.94165039062,2617.08837890625,0.0,680.409790039062,0.0,4606.8720703125,2,0,False,0,False,False,False,1099.84594726562,7.00292539596558,0.694443762302399,86.528205871582
Lacordaire,Métropolitain Nord,1793,St-LÚonard,0,501.701324462891,0.0,0.0,False,44528.359375,12883.923828125,0.0,31644.435546875,1597214.5,0.0,3298279.75,6.21800518035889,10.7038822174072,9.46373558044434,0.0,10.3623180389404,14.2837724685669,0.0,15.0089120864868,67.8000030517578,4,17.0,59.7999992370605,True,False,False,False,True,True,True,True,0.0,14055.1904296875,98.819953918457,7003.654296875,148.990081787109,23469.515625,1.52030694484711,0.0,252.370971679688,6,1,True,0,False,False,False,9077.470703125,9.11355113983154,4.45283603668213,5.01701307296753
Queen-Mary,face 3791 (stat. Oratoire St-J,1621,C¶te-des-Neiges-Notre-Dame-de-Graces,0,1491.14978027344,0.0,0.0,False,21179.740234375,1466.82434082031,1386.064453125,18326.8515625,450607.6875,454541.0625,9590524.0,7.30730295181274,9.96080017089844,7.29085493087769,7.23422384262085,9.81612300872803,13.0183515548706,13.0270442962646,16.076286315918,63.5999984741211,4,15.8999996185303,63.5999984741211,False,False,True,True,True,False,True,True,0.0,693.0322265625,578.791564941406,8834.751953125,281.780090332031,967.240112304688,389.922729492188,10684.7158203125,240.655426025391,4,0,False,4,False,False,True,4014.23706054688,8.29760265350342,2.11797404289246,14.9114980697632
6 e Avenue,Beaubien,996,Rosemont-La-Petite-Patrie,0,1993.80554199219,0.0,0.0,False,16476.068359375,667.636535644531,540.577697753906,15267.853515625,303948.6875,305594.4375,10947822.0,7.59779977798462,9.7096643447876,6.50374412536621,6.29263782501221,9.63350486755371,12.6246137619019,12.6300144195557,16.2086505889893,68.5999984741211,4,17.2000007629395,47.7999992370605,False,False,False,False,False,True,False,True,1.0,0.0,490.355865478516,9164.408203125,439.469879150391,1085.77563476562,807.23681640625,6225.8837890625,256.742919921875,3,0,False,0,False,False,False,5761.953125,8.65903186798096,1.64760684967041,19.9380550384521
Amos d',Pie-IX,1647,MontrÚal-Nord,0,456.076782226562,0.0,0.0,False,55415.1875,6.27270793914795,8930.2451171875,46478.671875,1583.896484375,618865.5625,11735735.0,6.12266111373901,10.9226093292236,1.83620798587799,9.09719944000244,10.7467489242554,7.36764287948608,13.3356428146362,16.278148651123,24.3999996185303,1,24.3999996185303,59.0,True,False,False,False,False,False,True,True,0.0,23763.107421875,0.0,4834.16650390625,1.95741105079651,24371.560546875,252.50602722168,2446.35595703125,201.613342285156,6,0,False,3,True,False,False,11634.337890625,9.36171627044678,5.5415186882019,4.56076765060425
Bélanger,Drolet/Mozart,1050,Rosemont-La-Petite-Patrie,0,2396.89111328125,0.0,0.0,False,12620.212890625,1612.41052246094,2470.29565429688,8537.5068359375,906940.0625,1687675.75,10638069.0,7.78192806243896,9.44305515289307,7.38548612594604,7.81209278106689,9.05222415924072,13.7178316116333,14.3388633728027,16.1799507141113,80.3000030517578,4,20.1000003814697,48.7999992370605,False,False,False,False,False,False,False,False,1.0,0.0,641.421569824219,5648.60498046875,759.578186035156,2583.9912109375,485.286041259766,4387.6171875,510.605316162109,3,0,False,0,False,False,False,5038.47607421875,8.52485847473145,1.26202130317688,23.9689102172852
Jeanne-Mance,Saint-Joseph,532,Plateau-Mont-Royal,0,1909.33471679688,0.0,0.0,False,16288.6640625,1016.74462890625,1229.43103027344,14042.48828125,561896.8125,763305.75,11950061.0,7.55451011657715,9.6982250213623,6.92436122894287,7.11430692672729,9.54984283447266,13.2390737533569,13.5454139709473,16.2962474822998,73.0999984741211,4,18.2999992370605,61.2999992370605,True,False,False,False,False,False,False,False,1.0,0.0,682.522399902344,8061.33251953125,397.418090820312,25.9373626708984,375.819274902344,8201.39453125,453.575012207031,4,0,False,0,False,False,False,2657.25390625,7.88504838943481,1.62886643409729,19.0933475494385
Côte-Sainte-Catherine,Décarie inter. Ouest,88,C¶te-des-Neiges-Notre-Dame-de-Graces,1,443.124328613281,0.0022567029960404404,0.16409986089031217,False,17445.533203125,8938.2734375,0.0,8507.259765625,1185195.125,0.0,3769773.75,6.09385013580322,9.76683902740479,9.0980978012085,0.0,9.04867458343506,13.9854183197021,0.0,15.1425256729126,38.5999984741211,3,12.8999996185303,37.2000007629395,False,False,False,False,False,True,True,True,0.0,12587.5263671875,199.156997680664,4858.00732421875,0.0,0.0,243.967330932617,0.0,0.0,4,1,True,0,False,False,False,5452.708984375,8.60386753082275,1.74455332756042,4.43124341964722
Amherst,Saint-Antoine,430,Ville-Marie,1,1027.90515136719,0.0009728524063430618,0.1441903229463904,False,11974.1357421875,4347.3564453125,213.955596923828,7412.82373046875,449073.71875,75948.4609375,4960837.0,6.93527793884277,9.39050388336182,8.37732315063477,5.36576890945435,8.91096687316895,13.0149421691895,11.2378101348877,15.4170846939087,63.0999984741211,4,15.8000001907349,54.2000007629395,False,False,True,True,True,True,True,True,0.5,957.266845703125,42.1272583007812,0.0,444.863861083984,306.177825927734,291.520629882812,10710.69140625,249.393371582031,3,0,False,0,False,False,True,2098.40698242188,7.64893388748169,1.19741356372833,10.2790517807007
Guertin,Salaberry,1230,Ahuntsic-Cartierville,0,912.803649902344,0.0,0.0,False,31123.365234375,1296.12524414062,381.747955322266,29445.4921875,377964.90625,103207.2265625,14977314.0,6.81652116775513,10.3457136154175,7.1671347618103,5.94476079940796,10.2902956008911,12.8425569534302,11.5444936752319,16.5220470428467,64.5999984741211,4,16.2000007629395,54.9000015258789,False,False,False,False,False,True,False,True,1.0,299.94482421875,114.921325683594,15135.3974609375,315.212768554688,0.0,288.945037841797,15688.0234375,193.724517822266,5,0,False,0,False,False,False,11052.9013671875,9.31044864654541,3.1123366355896,9.12803649902344
Hochelaga,Orléans,737,Mercier-Hochelaga-Maisonneuve,0,1561.16748046875,0.0,0.0,False,21312.62890625,1194.90161132812,1485.39624023438,18632.330078125,476266.6875,380977.46875,11950565.0,7.35318899154663,9.96705532073975,7.08581876754761,7.30343723297119,9.83265399932861,13.0737333297729,12.8504962921143,16.2962894439697,64.6999969482422,4,16.2000007629395,53.4000015258789,False,False,False,False,False,True,True,True,1.0,2610.5791015625,563.709777832031,10707.634765625,425.625274658203,0.0,375.265045166016,7994.41455078125,196.567398071289,4,0,False,0,False,False,False,5678.77099609375,8.64449024200439,2.13126277923584,15.6116752624512
Saint-Ferdinand,Saint-Jacques,254,Sud-Ouest,0,8059.7939453125,0.0,0.0,False,10963.80859375,877.950866699219,264.443023681641,9821.4140625,601859.8125,315637.40625,31333910.0,8.99464321136475,9.30235481262207,6.77759122848511,5.57762622833252,9.19231986999512,13.3077802658081,12.6623487472534,17.2602119445801,66.9000015258789,4,16.7000007629395,43.5,False,False,True,True,True,False,True,True,0.0,0.0,685.527893066406,0.0,530.606323242188,386.086822509766,4213.8662109375,10577.7216796875,2629.79345703125,2,0,False,0,False,False,True,3023.958984375,8.01432228088379,1.0963808298111,80.5979385375977
Henri-Bourassa,Leblanc,8868,MontrÚal-Nord,0,328.626281738281,0.0,0.0,False,20518.7109375,339.030426025391,77.9138259887695,20101.767578125,21271.576171875,943.655883789062,3190901.75,5.79492092132568,9.92909240722656,5.82608985900879,4.35560321807861,9.90856266021729,9.96512699127197,6.84976196289062,14.9758138656616,135.0,4,33.7999992370605,85.5,True,False,False,False,True,False,True,True,0.5,0.0,14.9375581741333,9092.75390625,11.2031679153442,225.318359375,154.977157592773,11200.638671875,147.508377075195,8,0,False,2,False,False,False,11209.51171875,9.32451820373535,2.05187106132507,3.28626275062561
Côte-Sainte-Catherine,Stirling,1450,C¶te-des-Neiges-Notre-Dame-de-Graces,0,1865.41271972656,0.0,0.0,False,20311.02734375,878.179077148438,2044.90270996094,17387.9453125,287065.875,668453.4375,26751790.0,7.53123807907104,9.91891860961914,6.77785110473633,7.6231050491333,9.76353168487549,12.5674667358398,13.4127216339111,17.1021118164062,48.2000007629395,3,16.1000003814697,42.2000007629395,False,False,False,False,False,False,True,True,1.0,0.0,0.0,9940.150390625,1145.08544921875,0.0,326.887634277344,10370.876953125,393.439636230469,4,0,False,1,False,False,False,3773.49609375,8.23575687408447,2.03110265731812,18.6541271209717
Crémazie,Saint-Laurent inter. Nord-Est,1303,Ahuntsic-Cartierville,0,824.957336425781,0.0,0.0,False,48096.8984375,10757.54296875,6024.01220703125,31315.34375,2999835.5,1376542.875,13295670.0,6.71533203125,10.7809734344482,9.28336238861084,8.70350933074951,10.3518629074097,14.9140682220459,14.1350860595703,16.4029483795166,37.4000015258789,2,18.7000007629395,36.0999984741211,True,True,False,True,False,False,True,True,0.0,0.0,228.509307861328,26338.525390625,174.286758422852,21758.373046875,143.302444458008,0.0,278.858795166016,4,0,False,0,False,False,False,7105.42822265625,8.86861419677734,4.80968999862671,8.24957370758057
Gouin,Tolhurst,1276,Ahuntsic-Cartierville,1,385.243621826172,0.0025957600420733655,0.16795781668126042,False,15173.7470703125,615.289306640625,462.738250732422,14095.7197265625,14692.3330078125,21509.57421875,388543.625,5.95387601852417,9.62732219696045,6.4220929145813,6.13716220855713,9.55362606048584,9.5950813293457,9.97625255584717,12.8701610565186,59.2999992370605,4,14.8000001907349,37.0999984741211,False,False,False,False,False,False,True,True,0.5,157.636108398438,300.490051269531,6046.107421875,19.2621822357178,844.115966796875,57.7865447998047,8125.88720703125,7.70487308502197,3,0,False,0,False,False,False,9932.71875,9.20358943939209,1.51737475395203,3.85243630409241
Saint-Jacques,Saint-Pierre,465,Ville-Marie,0,8221.341796875,0.0,0.0,False,8786.9892578125,603.784362792969,1616.82067871094,6566.38427734375,1168334.25,5106076.5,27573618.0,9.01448917388916,9.08102703094482,6.40321683883667,7.38821697235107,8.78971862792969,13.9710903167725,15.4459419250488,17.1323699951172,42.0,4,10.5,36.0,False,False,False,False,False,False,True,True,0.0,3973.2314453125,1861.99938964844,4813.7578125,1266.22595214844,0.0,1935.01904296875,0.0,3158.09692382812,2,0,False,0,False,False,False,921.153991699219,6.82562732696533,0.878698945045471,82.2134170532227
Décarie,Notre-Dame-de-Grâce,45,C¶te-des-Neiges-Notre-Dame-de-Graces,0,2963.43334960938,0.0,0.0,False,14808.654296875,1851.08178710938,1459.18603515625,11498.38671875,1598654.375,1099020.875,17031060.0,7.99410390853882,9.60296726226807,7.52352523803711,7.28563404083252,9.34996223449707,14.2846727371216,13.909930229187,16.6505489349365,58.7999992370605,4,14.6999998092651,47.7999992370605,False,True,False,True,False,True,True,True,1.0,2445.17895507812,874.146911621094,0.0,851.539611816406,6155.6806640625,604.743835449219,6207.79443359375,633.0029296875,4,0,False,0,False,False,False,4414.880859375,8.39273643493652,1.48086547851562,29.6343326568604
François-H.-Prévost,Papineau,1155,Ahuntsic-Cartierville,0,928.373291015625,0.0,0.0,False,50692.73828125,961.244750976562,826.877197265625,48904.6171875,387794.46875,199131.21875,30130248.0,6.83343410491943,10.8335380554199,6.86822891235352,6.71765613555908,10.7976274490356,12.8682308197021,12.2017192840576,17.221040725708,70.0999984741211,3,23.3999996185303,62.5999984741211,True,False,True,True,True,True,True,True,0.0,26491.078125,485.286041259766,0.0,0.0,23369.6171875,130.81623840332,832.045166015625,312.271026611328,7,1,True,0,False,False,True,7637.953125,8.94088459014893,5.06927394866943,9.28373336791992
Langelier,Métropolitain Nord,6735,St-LÚonard,0,371.71337890625,0.0,0.0,False,44170.87109375,13113.9912109375,7489.31689453125,23567.564453125,743749.0625,701058.25,2215648.0,5.9181227684021,10.6958208084106,9.48143482208252,8.92123317718506,10.067626953125,13.519458770752,13.4603462219238,14.6110553741455,90.9000015258789,4,22.7000007629395,71.9000015258789,True,True,False,True,True,True,True,True,0.0,14441.486328125,85.7800064086914,9542.0517578125,183.333740234375,20187.333984375,3.36392211914062,0.0,99.2356948852539,7,2,True,0,False,False,False,10221.8916015625,9.23228740692139,4.41708707809448,3.71713376045227
